Bytes Used	Count		Symbol Name
  20.17 MB       3.2%	136	 	                                                       [j]forge.assets.FSkin.loadLight(Ljava/lang/String;Lforge/screens/SplashScreen;)V[clinit]
  20.17 MB       3.2%	136	 	                                                        [J]forge.assets.FSkin.loadLight(Ljava/lang/String;Lforge/screens/SplashScreen;)V
  16.14 MB       2.6%	108	 	                                                         [J]forge.assets.Assets.loadTexture(Lcom/badlogic/gdx/files/FileHandle;)V
  16.14 MB       2.6%	108	 	                                                          [J]forge.assets.Assets.loadTexture(Lcom/badlogic/gdx/files/FileHandle;Lcom/badlogic/gdx/assets/loaders/TextureLoader$TextureParameter;)V
  16.14 MB       2.6%	108	 	                                                           [J]forge.assets.Assets$MemoryTrackingAssetManager.finishLoadingAsset(Ljava/lang/String;)Ljava/lang/Object;
  16.14 MB       2.6%	108	 	                                                            [J]com.badlogic.gdx.assets.AssetManager.finishLoadingAsset(Ljava/lang/String;)Ljava/lang/Object;
  16.14 MB       2.6%	108	 	                                                             [j]com.badlogic.gdx.assets.AssetManager.update()Z[synchronized]
  16.14 MB       2.6%	108	 	                                                              [J]com.badlogic.gdx.assets.AssetManager.update()Z
  16.14 MB       2.6%	108	 	                                                               [J]com.badlogic.gdx.assets.AssetManager.updateTask()Z
  16.14 MB       2.6%	108	 	                                                                [J]com.badlogic.gdx.assets.AssetLoadingTask.update()Z
  16.14 MB       2.6%	108	 	                                                                 [J]com.badlogic.gdx.assets.AssetLoadingTask.handleAsyncLoader()V
  16.14 MB       2.6%	108	 	                                                                  [J]com.badlogic.gdx.assets.loaders.TextureLoader.loadSync(Lcom/badlogic/gdx/assets/AssetManager;Ljava/lang/String;Lcom/badlogic/gdx/files/FileHandle;Lcom/badlogic/gdx/assets/AssetLoaderParameters;)Ljava/lang/Object;
  16.14 MB       2.6%	108	 	                                                                   [J]com.badlogic.gdx.assets.loaders.TextureLoader.loadSync(Lcom/badlogic/gdx/assets/AssetManager;Ljava/lang/String;Lcom/badlogic/gdx/files/FileHandle;Lcom/badlogic/gdx/assets/loaders/TextureLoader$TextureParameter;)Lcom/badlogic/gdx/graphics/Texture;
  16.14 MB       2.6%	108	 	                                                                    [J]com.badlogic.gdx.graphics.Texture.<init>(Lcom/badlogic/gdx/graphics/TextureData;)V
  16.14 MB       2.6%	108	 	                                                                     [J]com.badlogic.gdx.graphics.Texture.<init>(IILcom/badlogic/gdx/graphics/TextureData;)V
  16.14 MB       2.6%	108	 	                                                                      [J]com.badlogic.gdx.graphics.Texture.load(Lcom/badlogic/gdx/graphics/TextureData;)V
  16.12 MB       2.6%	72	 	                                                                       [j]com.badlogic.gdx.graphics.GLTexture.uploadImageData(ILcom/badlogic/gdx/graphics/TextureData;)V[clinit]
  16.12 MB       2.6%	72	 	                                                                        [J]com.badlogic.gdx.graphics.GLTexture.uploadImageData(ILcom/badlogic/gdx/graphics/TextureData;)V
  16.12 MB       2.6%	72	 	                                                                         [J]com.badlogic.gdx.graphics.GLTexture.uploadImageData(ILcom/badlogic/gdx/graphics/TextureData;I)V
  16.12 MB       2.6%	72	 	                                                                          [J]com.badlogic.gdx.backends.iosrobovm.IOSGLES20.glTexImage2D(IIIIIIIILjava/nio/Buffer;)V
  16.12 MB       2.6%	72	 	                                                                           [J]com.badlogic.gdx.backends.iosrobovm.IOSGLES20.glTexImage2DJNI(IIIIIIIILjava/nio/Buffer;)V
  16.12 MB       2.6%	72	 	                                                                            Java_com_badlogic_gdx_backends_iosrobovm_IOSGLES20_glTexImage2DJNI
  16.12 MB       2.6%	72	 	                                                                             Java_com_badlogic_gdx_backends_iosrobovm_IOSGLES20_glTexImage2DJNI__IIIIIIIILjava_nio_Buffer_2
  16.12 MB       2.6%	72	 	                                                                              glTexImage2D
  16.12 MB       2.6%	72	 	                                                                               glTexImage2D_Exec
  16.12 MB       2.6%	72	 	                                                                                gldModifyTexSubImage
  16.12 MB       2.6%	72	 	                                                                                 GLDTextureRec::load()
  16.12 MB       2.6%	72	 	                                                                                  GLDTextureRec::update(unsigned int, unsigned short*)
  16.12 MB       2.6%	54	 	                                                                                   GLDTextureRec::loadPrivateTexture(unsigned int, unsigned short*)
  16.12 MB       2.6%	54	 	                                                                                    GLDTextureRec::allocMetalTexture()
  16.11 MB       2.6%	36	 	                                                                                     -[AGXTexture initWithDevice:desc:isSuballocDisabled:]
  16.10 MB       2.5%	18	 	                                                                                      -[IOGPUMetalTexture initWithDevice:descriptor:sysMemSize:sysMemRowBytes:vidMemSize:vidMemRowBytes:args:argsSize:]
  16.10 MB       2.5%	18	 	                                                                                       -[IOGPUMetalResource initWithDevice:options:args:argsSize:]
  16.10 MB       2.5%	18	 	                                                                                        IOGPUResourceCreate
  23.44 MB       3.7%	880	 	                                                      [J]org.robovm.apple.glkit.GLKView.display()V
  23.44 MB       3.7%	880	 	                                                       [j]org.robovm.objc.$M.void_objc_msgSend_instance(Lorg/robovm/apple/foundation/NSObject;Lorg/robovm/objc/Selector;)V[clinit]
  23.44 MB       3.7%	880	 	                                                        [J]org.robovm.objc.$M.void_objc_msgSend_instance(Lorg/robovm/apple/foundation/NSObject;Lorg/robovm/objc/Selector;)V
  23.44 MB       3.7%	880	 	                                                         [J]org.robovm.objc.$M.void_objc_msgSendSuper(Lorg/robovm/objc/ObjCSuper;Lorg/robovm/objc/Selector;)V
  23.44 MB       3.7%	879	 	                                                          -[GLKView _display:]
  23.41 MB       3.7%	832	 	                                                           0x10511232c
  23.41 MB       3.7%	832	 	                                                            0x1051121f0
  23.41 MB       3.7%	832	 	                                                             [J]com.badlogic.gdx.backends.iosrobovm.IOSGraphics$1.$cb$drawRect$(Lcom/badlogic/gdx/backends/iosrobovm/IOSGraphics$1;Lorg/robovm/objc/Selector;Lorg/robovm/apple/coregraphics/CGRect;)V
  23.41 MB       3.7%	832	 	                                                              [J]com.badlogic.gdx.backends.iosrobovm.IOSGraphics$1.draw(Lorg/robovm/apple/coregraphics/CGRect;)V
  23.41 MB       3.7%	832	 	                                                               [J]com.badlogic.gdx.backends.iosrobovm.IOSGraphics.draw(Lorg/robovm/apple/glkit/GLKView;Lorg/robovm/apple/coregraphics/CGRect;)V
  23.41 MB       3.7%	832	 	                                                                [J]forge.Forge.render()V
  23.03 MB       3.7%	796	 	                                                                 [J]forge.toolbox.FContainer.draw(Lforge/Graphics;)V
  23.03 MB       3.7%	796	 	                                                                  [J]forge.screens.SplashScreen.drawBackground(Lforge/Graphics;)V
  23.03 MB       3.7%	796	 	                                                                   [J]forge.screens.SplashScreen$BGAnimation.drawBackground(Lforge/Graphics;)V
  23.03 MB       3.7%	796	 	                                                                    [J]forge.screens.SplashScreen.showSplash(Lforge/Graphics;F)V
  23.03 MB       3.7%	796	 	                                                                     [J]forge.screens.SplashScreen.drawDisclaimer(Lforge/Graphics;)V
  15.06 MB       2.4%	176	 	                                                                      [J]forge.Graphics.drawText(Ljava/lang/String;Lforge/assets/FSkinFont;Lcom/badlogic/gdx/graphics/Color;FFFFZIZ)V
  15.04 MB       2.4%	168	 	                                                                       [J]forge.assets.FSkinFont.shrink()Lforge/assets/FSkinFont;
  15.04 MB       2.4%	168	 	                                                                        [J]forge.assets.FSkinFont._get(I)Lforge/assets/FSkinFont;
  15.04 MB       2.4%	168	 	                                                                         [J]forge.assets.FSkinFont.<init>(I)V
  15.04 MB       2.4%	168	 	                                                                          [J]forge.assets.FSkinFont.updateFont()V
  15.04 MB       2.4%	168	 	                                                                           [J]forge.assets.FSkinFont.generateFont(Lcom/badlogic/gdx/files/FileHandle;Ljava/lang/String;I)V
  15.04 MB       2.4%	168	 	                                                                            [j]forge.gui.FThreads.invokeInEdtNowOrLater(Ljava/lang/Runnable;)V[clinit]
  15.04 MB       2.4%	168	 	                                                                             [J]forge.gui.FThreads.invokeInEdtNowOrLater(Ljava/lang/Runnable;)V
  15.04 MB       2.4%	168	 	                                                                              [J]forge.GuiMobile.invokeInEdtNow(Ljava/lang/Runnable;)V
  15.04 MB       2.4%	168	 	                                                                               [J]forge.assets.FSkinFont$1.run()V
   7.52 MB       1.2%	84	 	                                                                                [J]forge.assets.FSkinFont$1$1.<init>(Lforge/assets/FSkinFont$1;Lcom/badlogic/gdx/graphics/TextureData;)V
   7.52 MB       1.2%	84	 	                                                                                 [J]com.badlogic.gdx.graphics.Texture.<init>(Lcom/badlogic/gdx/graphics/TextureData;)V
   7.52 MB       1.2%	84	 	                                                                                  [J]com.badlogic.gdx.graphics.Texture.<init>(IILcom/badlogic/gdx/graphics/TextureData;)V
   7.52 MB       1.2%	84	 	                                                                                   [J]com.badlogic.gdx.graphics.Texture.load(Lcom/badlogic/gdx/graphics/TextureData;)V
   7.51 MB       1.2%	56	 	                                                                                    [j]com.badlogic.gdx.graphics.GLTexture.uploadImageData(ILcom/badlogic/gdx/graphics/TextureData;)V[clinit]
   7.51 MB       1.2%	56	 	                                                                                     [J]com.badlogic.gdx.graphics.GLTexture.uploadImageData(ILcom/badlogic/gdx/graphics/TextureData;)V
   7.51 MB       1.2%	56	 	                                                                                      [J]com.badlogic.gdx.graphics.GLTexture.uploadImageData(ILcom/badlogic/gdx/graphics/TextureData;I)V
   7.51 MB       1.2%	56	 	                                                                                       [J]com.badlogic.gdx.backends.iosrobovm.IOSGLES20.glTexImage2D(IIIIIIIILjava/nio/Buffer;)V
   7.51 MB       1.2%	56	 	                                                                                        [J]com.badlogic.gdx.backends.iosrobovm.IOSGLES20.glTexImage2DJNI(IIIIIIIILjava/nio/Buffer;)V
   7.51 MB       1.2%	56	 	                                                                                         Java_com_badlogic_gdx_backends_iosrobovm_IOSGLES20_glTexImage2DJNI
   7.51 MB       1.2%	56	 	                                                                                          Java_com_badlogic_gdx_backends_iosrobovm_IOSGLES20_glTexImage2DJNI__IIIIIIIILjava_nio_Buffer_2
   7.51 MB       1.2%	56	 	                                                                                           glTexImage2D
   7.51 MB       1.2%	56	 	                                                                                            glTexImage2D_Exec
   7.51 MB       1.2%	56	 	                                                                                             gldModifyTexSubImage
   7.51 MB       1.2%	56	 	                                                                                              GLDTextureRec::load()
   7.51 MB       1.2%	56	 	                                                                                               GLDTextureRec::update(unsigned int, unsigned short*)
   7.50 MB       1.2%	42	 	                                                                                                GLDTextureRec::loadPrivateTexture(unsigned int, unsigned short*)
   7.50 MB       1.2%	42	 	                                                                                                 GLDTextureRec::allocMetalTexture()
   7.50 MB       1.2%	28	 	                                                                                                  -[AGXTexture initWithDevice:desc:isSuballocDisabled:]
   7.49 MB       1.2%	14	 	                                                                                                   -[IOGPUMetalTexture initWithDevice:descriptor:sysMemSize:sysMemRowBytes:vidMemSize:vidMemRowBytes:args:argsSize:]
   7.49 MB       1.2%	14	 	                                                                                                    -[IOGPUMetalResource initWithDevice:options:args:argsSize:]
   7.49 MB       1.2%	14	 	                                                                                                     IOGPUResourceCreate
   7.52 MB       1.2%	84	 	                                                                                [J]forge.assets.Assets$MemoryTrackingAssetManager.finishLoadingAsset(Ljava/lang/String;)Ljava/lang/Object;
   7.52 MB       1.2%	84	 	                                                                                 [J]com.badlogic.gdx.assets.AssetManager.finishLoadingAsset(Ljava/lang/String;)Ljava/lang/Object;
   7.52 MB       1.2%	84	 	                                                                                  [j]com.badlogic.gdx.assets.AssetManager.update()Z[synchronized]
   7.52 MB       1.2%	84	 	                                                                                   [J]com.badlogic.gdx.assets.AssetManager.update()Z
   7.52 MB       1.2%	84	 	                                                                                    [J]com.badlogic.gdx.assets.AssetManager.updateTask()Z
   7.52 MB       1.2%	84	 	                                                                                     [J]com.badlogic.gdx.assets.AssetLoadingTask.update()Z
   7.52 MB       1.2%	84	 	                                                                                      [J]com.badlogic.gdx.assets.AssetLoadingTask.handleAsyncLoader()V
   7.52 MB       1.2%	84	 	                                                                                       [J]com.badlogic.gdx.assets.loaders.TextureLoader.loadSync(Lcom/badlogic/gdx/assets/AssetManager;Ljava/lang/String;Lcom/badlogic/gdx/files/FileHandle;Lcom/badlogic/gdx/assets/AssetLoaderParameters;)Ljava/lang/Object;
   7.52 MB       1.2%	84	 	                                                                                        [J]com.badlogic.gdx.assets.loaders.TextureLoader.loadSync(Lcom/badlogic/gdx/assets/AssetManager;Ljava/lang/String;Lcom/badlogic/gdx/files/FileHandle;Lcom/badlogic/gdx/assets/loaders/TextureLoader$TextureParameter;)Lcom/badlogic/gdx/graphics/Texture;
   7.52 MB       1.2%	84	 	                                                                                         [J]com.badlogic.gdx.graphics.Texture.<init>(Lcom/badlogic/gdx/graphics/TextureData;)V
   7.52 MB       1.2%	84	 	                                                                                          [J]com.badlogic.gdx.graphics.Texture.<init>(IILcom/badlogic/gdx/graphics/TextureData;)V
   7.52 MB       1.2%	84	 	                                                                                           [J]com.badlogic.gdx.graphics.Texture.load(Lcom/badlogic/gdx/graphics/TextureData;)V
   7.51 MB       1.2%	56	 	                                                                                            [j]com.badlogic.gdx.graphics.GLTexture.uploadImageData(ILcom/badlogic/gdx/graphics/TextureData;)V[clinit]
   7.51 MB       1.2%	56	 	                                                                                             [J]com.badlogic.gdx.graphics.GLTexture.uploadImageData(ILcom/badlogic/gdx/graphics/TextureData;)V
   7.51 MB       1.2%	56	 	                                                                                              [J]com.badlogic.gdx.graphics.GLTexture.uploadImageData(ILcom/badlogic/gdx/graphics/TextureData;I)V
   7.51 MB       1.2%	56	 	                                                                                               [J]com.badlogic.gdx.backends.iosrobovm.IOSGLES20.glTexImage2D(IIIIIIIILjava/nio/Buffer;)V
   7.51 MB       1.2%	56	 	                                                                                                [J]com.badlogic.gdx.backends.iosrobovm.IOSGLES20.glTexImage2DJNI(IIIIIIIILjava/nio/Buffer;)V
   7.51 MB       1.2%	56	 	                                                                                                 Java_com_badlogic_gdx_backends_iosrobovm_IOSGLES20_glTexImage2DJNI
   7.51 MB       1.2%	56	 	                                                                                                  Java_com_badlogic_gdx_backends_iosrobovm_IOSGLES20_glTexImage2DJNI__IIIIIIIILjava_nio_Buffer_2
   7.51 MB       1.2%	56	 	                                                                                                   glTexImage2D
   7.51 MB       1.2%	56	 	                                                                                                    glTexImage2D_Exec
   7.51 MB       1.2%	56	 	                                                                                                     gldModifyTexSubImage
   7.51 MB       1.2%	56	 	                                                                                                      GLDTextureRec::load()
   7.51 MB       1.2%	56	 	                                                                                                       GLDTextureRec::update(unsigned int, unsigned short*)
   7.50 MB       1.2%	42	 	                                                                                                        GLDTextureRec::loadPrivateTexture(unsigned int, unsigned short*)
   7.50 MB       1.2%	42	 	                                                                                                         GLDTextureRec::allocMetalTexture()
   7.50 MB       1.2%	28	 	                                                                                                          -[AGXTexture initWithDevice:desc:isSuballocDisabled:]
   7.49 MB       1.2%	14	 	                                                                                                           -[IOGPUMetalTexture initWithDevice:descriptor:sysMemSize:sysMemRowBytes:vidMemSize:vidMemRowBytes:args:argsSize:]
   7.49 MB       1.2%	14	 	                                                                                                            -[IOGPUMetalResource initWithDevice:options:args:argsSize:]
   7.49 MB       1.2%	14	 	                                                                                                             IOGPUResourceCreate
 160.43 MB      25.8%	634	 	                __CFRunLoopDoSource1
 160.43 MB      25.8%	634	 	                 __CFRUNLOOP_IS_CALLING_OUT_TO_A_SOURCE1_PERFORM_FUNCTION__
 160.43 MB      25.8%	634	 	                  __CFMachPortPerform
 160.43 MB      25.8%	634	 	                   UC::DriverCore::continueProcessing()
 160.43 MB      25.8%	634	 	                    schedulerStepScheduledMainSectionContinue
 160.43 MB      25.8%	634	 	                     _UIUpdateSequenceRunNext
 160.43 MB      25.8%	634	 	                      CA::Display::DisplayLink::dispatch_deferred_display_links(unsigned int)
 160.43 MB      25.8%	634	 	                       CA::Display::DisplayLink::dispatch_items(unsigned long long, unsigned long long, unsigned long long)
 160.43 MB      25.8%	634	 	                        CA::Display::DisplayLinkItem::dispatch_(CA::SignPost::Interval<(CA::SignPost::CAEventCode)835322056>&)
 160.43 MB      25.8%	634	 	                         -[GLKViewController _updateAndDraw]
 160.18 MB      25.8%	510	 	                          [j]com.badlogic.gdx.backends.iosrobovm.IOSGraphics$IOSViewDelegate.$cb$glkViewControllerUpdate$(Lcom/badlogic/gdx/backends/iosrobovm/IOSGraphics$IOSViewDelegate;Lorg/robovm/objc/Selector;Lorg/robovm/apple/glkit/GLKViewController;)V[callback]
 160.18 MB      25.8%	510	 	                           [J]com.badlogic.gdx.backends.iosrobovm.IOSGraphics$IOSViewDelegate.$cb$glkViewControllerUpdate$(Lcom/badlogic/gdx/backends/iosrobovm/IOSGraphics$IOSViewDelegate;Lorg/robovm/objc/Selector;Lorg/robovm/apple/glkit/GLKViewController;)V
 160.18 MB      25.8%	510	 	                            [J]com.badlogic.gdx.backends.iosrobovm.IOSGraphics$IOSViewDelegate.update(Lorg/robovm/apple/glkit/GLKViewController;)V
 160.18 MB      25.8%	510	 	                             [J]com.badlogic.gdx.backends.iosrobovm.IOSGraphics.update(Lorg/robovm/apple/glkit/GLKViewController;)V
 160.18 MB      25.8%	510	 	                              [J]com.badlogic.gdx.backends.iosrobovm.IOSApplication.processRunnables()V
 130.51 MB      21.0%	305	 	                               [J]forge.Forge$$Lambda$14.run()V
 130.51 MB      21.0%	305	 	                                [J]forge.Forge.lambda$afterDbLoaded$1()V
 130.51 MB      21.0%	305	 	                                 [j]forge.assets.FSkin.loadFull(Lforge/screens/SplashScreen;)V[clinit]
 130.51 MB      21.0%	305	 	                                  [J]forge.assets.FSkin.loadFull(Lforge/screens/SplashScreen;)V
  90.31 MB      14.5%	134	 	                                   [J]forge.assets.Assets.loadTexture(Lcom/badlogic/gdx/files/FileHandle;)V
  90.31 MB      14.5%	134	 	                                    [J]forge.assets.Assets.loadTexture(Lcom/badlogic/gdx/files/FileHandle;Lcom/badlogic/gdx/assets/loaders/TextureLoader$TextureParameter;)V
  90.31 MB      14.5%	134	 	                                     [J]forge.assets.Assets$MemoryTrackingAssetManager.finishLoadingAsset(Ljava/lang/String;)Ljava/lang/Object;
  90.31 MB      14.5%	134	 	                                      [J]com.badlogic.gdx.assets.AssetManager.finishLoadingAsset(Ljava/lang/String;)Ljava/lang/Object;
  90.31 MB      14.5%	134	 	                                       [j]com.badlogic.gdx.assets.AssetManager.update()Z[synchronized]
  90.31 MB      14.5%	134	 	                                        [J]com.badlogic.gdx.assets.AssetManager.update()Z
  90.31 MB      14.5%	134	 	                                         [J]com.badlogic.gdx.assets.AssetManager.updateTask()Z
  90.31 MB      14.5%	134	 	                                          [J]com.badlogic.gdx.assets.AssetLoadingTask.update()Z
  90.31 MB      14.5%	134	 	                                           [J]com.badlogic.gdx.assets.AssetLoadingTask.handleAsyncLoader()V
  90.31 MB      14.5%	134	 	                                            [J]com.badlogic.gdx.assets.loaders.TextureLoader.loadSync(Lcom/badlogic/gdx/assets/AssetManager;Ljava/lang/String;Lcom/badlogic/gdx/files/FileHandle;Lcom/badlogic/gdx/assets/AssetLoaderParameters;)Ljava/lang/Object;
  90.31 MB      14.5%	134	 	                                             [J]com.badlogic.gdx.assets.loaders.TextureLoader.loadSync(Lcom/badlogic/gdx/assets/AssetManager;Ljava/lang/String;Lcom/badlogic/gdx/files/FileHandle;Lcom/badlogic/gdx/assets/loaders/TextureLoader$TextureParameter;)Lcom/badlogic/gdx/graphics/Texture;
  90.31 MB      14.5%	134	 	                                              [J]com.badlogic.gdx.graphics.Texture.<init>(Lcom/badlogic/gdx/graphics/TextureData;)V
  90.31 MB      14.5%	134	 	                                               [J]com.badlogic.gdx.graphics.Texture.<init>(IILcom/badlogic/gdx/graphics/TextureData;)V
  90.31 MB      14.5%	134	 	                                                [J]com.badlogic.gdx.graphics.Texture.load(Lcom/badlogic/gdx/graphics/TextureData;)V
  90.29 MB      14.5%	90	 	                                                 [j]com.badlogic.gdx.graphics.GLTexture.uploadImageData(ILcom/badlogic/gdx/graphics/TextureData;)V[clinit]
  90.29 MB      14.5%	90	 	                                                  [J]com.badlogic.gdx.graphics.GLTexture.uploadImageData(ILcom/badlogic/gdx/graphics/TextureData;)V
  90.29 MB      14.5%	90	 	                                                   [J]com.badlogic.gdx.graphics.GLTexture.uploadImageData(ILcom/badlogic/gdx/graphics/TextureData;I)V
  90.29 MB      14.5%	90	 	                                                    [J]com.badlogic.gdx.backends.iosrobovm.IOSGLES20.glTexImage2D(IIIIIIIILjava/nio/Buffer;)V
  90.29 MB      14.5%	90	 	                                                     [J]com.badlogic.gdx.backends.iosrobovm.IOSGLES20.glTexImage2DJNI(IIIIIIIILjava/nio/Buffer;)V
  90.29 MB      14.5%	90	 	                                                      Java_com_badlogic_gdx_backends_iosrobovm_IOSGLES20_glTexImage2DJNI
  90.29 MB      14.5%	90	 	                                                       Java_com_badlogic_gdx_backends_iosrobovm_IOSGLES20_glTexImage2DJNI__IIIIIIIILjava_nio_Buffer_2
  90.29 MB      14.5%	90	 	                                                        glTexImage2D
  90.29 MB      14.5%	90	 	                                                         glTexImage2D_Exec
  69.66 MB      11.2%	88	 	                                                          gldModifyTexSubImage
  69.66 MB      11.2%	88	 	                                                           GLDTextureRec::load()
  69.66 MB      11.2%	88	 	                                                            GLDTextureRec::update(unsigned int, unsigned short*)
  69.66 MB      11.2%	66	 	                                                             GLDTextureRec::loadPrivateTexture(unsigned int, unsigned short*)
  69.66 MB      11.2%	66	 	                                                              GLDTextureRec::allocMetalTexture()
  69.65 MB      11.2%	44	 	                                                               -[AGXTexture initWithDevice:desc:isSuballocDisabled:]
  69.63 MB      11.2%	22	 	                                                                -[IOGPUMetalTexture initWithDevice:descriptor:sysMemSize:sysMemRowBytes:vidMemSize:vidMemRowBytes:args:argsSize:]
  69.63 MB      11.2%	22	 	                                                                 -[IOGPUMetalResource initWithDevice:options:args:argsSize:]
  69.63 MB      11.2%	22	 	                                                                  IOGPUResourceCreate
  20.62 MB       3.3%	2	 	                                                          gfxAllocateTextureLevel
  20.62 MB       3.3%	2	 	                                                           _malloc_type_malloc_outlined
  22.23 MB       3.5%	108	 	                                   [J]forge.assets.FSkinImage.load(Lcom/badlogic/gdx/graphics/Pixmap;)V
  22.23 MB       3.5%	108	 	                                    [J]forge.assets.FSkinImageImpl.load(Lcom/badlogic/gdx/graphics/Pixmap;)V
  22.23 MB       3.5%	108	 	                                     [J]forge.assets.Assets.getTexture(Lcom/badlogic/gdx/files/FileHandle;ZZ)Lcom/badlogic/gdx/graphics/Texture;
  22.23 MB       3.5%	108	 	                                      [J]forge.assets.Assets$MemoryTrackingAssetManager.finishLoadingAsset(Ljava/lang/String;)Ljava/lang/Object;
  22.23 MB       3.5%	108	 	                                       [J]com.badlogic.gdx.assets.AssetManager.finishLoadingAsset(Ljava/lang/String;)Ljava/lang/Object;
  22.23 MB       3.5%	108	 	                                        [j]com.badlogic.gdx.assets.AssetManager.update()Z[synchronized]
  22.23 MB       3.5%	108	 	                                         [J]com.badlogic.gdx.assets.AssetManager.update()Z
  22.23 MB       3.5%	108	 	                                          [J]com.badlogic.gdx.assets.AssetManager.updateTask()Z
  22.23 MB       3.5%	108	 	                                           [J]com.badlogic.gdx.assets.AssetLoadingTask.update()Z
  22.23 MB       3.5%	108	 	                                            [J]com.badlogic.gdx.assets.AssetLoadingTask.handleAsyncLoader()V
  22.23 MB       3.5%	108	 	                                             [J]com.badlogic.gdx.assets.loaders.TextureLoader.loadSync(Lcom/badlogic/gdx/assets/AssetManager;Ljava/lang/String;Lcom/badlogic/gdx/files/FileHandle;Lcom/badlogic/gdx/assets/AssetLoaderParameters;)Ljava/lang/Object;
  22.23 MB       3.5%	108	 	                                              [J]com.badlogic.gdx.assets.loaders.TextureLoader.loadSync(Lcom/badlogic/gdx/assets/AssetManager;Ljava/lang/String;Lcom/badlogic/gdx/files/FileHandle;Lcom/badlogic/gdx/assets/loaders/TextureLoader$TextureParameter;)Lcom/badlogic/gdx/graphics/Texture;
  22.23 MB       3.5%	108	 	                                               [J]com.badlogic.gdx.graphics.Texture.<init>(Lcom/badlogic/gdx/graphics/TextureData;)V
  22.23 MB       3.5%	108	 	                                                [J]com.badlogic.gdx.graphics.Texture.<init>(IILcom/badlogic/gdx/graphics/TextureData;)V
  22.23 MB       3.5%	108	 	                                                 [J]com.badlogic.gdx.graphics.Texture.load(Lcom/badlogic/gdx/graphics/TextureData;)V
  22.22 MB       3.5%	72	 	                                                  [j]com.badlogic.gdx.graphics.GLTexture.uploadImageData(ILcom/badlogic/gdx/graphics/TextureData;)V[clinit]
  22.22 MB       3.5%	72	 	                                                   [J]com.badlogic.gdx.graphics.GLTexture.uploadImageData(ILcom/badlogic/gdx/graphics/TextureData;)V
  22.22 MB       3.5%	72	 	                                                    [J]com.badlogic.gdx.graphics.GLTexture.uploadImageData(ILcom/badlogic/gdx/graphics/TextureData;I)V
  22.22 MB       3.5%	72	 	                                                     [J]com.badlogic.gdx.backends.iosrobovm.IOSGLES20.glTexImage2D(IIIIIIIILjava/nio/Buffer;)V
  22.22 MB       3.5%	72	 	                                                      [J]com.badlogic.gdx.backends.iosrobovm.IOSGLES20.glTexImage2DJNI(IIIIIIIILjava/nio/Buffer;)V
  22.22 MB       3.5%	72	 	                                                       Java_com_badlogic_gdx_backends_iosrobovm_IOSGLES20_glTexImage2DJNI
  22.22 MB       3.5%	72	 	                                                        Java_com_badlogic_gdx_backends_iosrobovm_IOSGLES20_glTexImage2DJNI__IIIIIIIILjava_nio_Buffer_2
  22.22 MB       3.5%	72	 	                                                         glTexImage2D
  22.22 MB       3.5%	72	 	                                                          glTexImage2D_Exec
  22.22 MB       3.5%	72	 	                                                           gldModifyTexSubImage
  22.22 MB       3.5%	72	 	                                                            GLDTextureRec::load()
  22.22 MB       3.5%	72	 	                                                             GLDTextureRec::update(unsigned int, unsigned short*)
  22.21 MB       3.5%	54	 	                                                              GLDTextureRec::loadPrivateTexture(unsigned int, unsigned short*)
  22.21 MB       3.5%	54	 	                                                               GLDTextureRec::allocMetalTexture()
  22.21 MB       3.5%	36	 	                                                                -[AGXTexture initWithDevice:desc:isSuballocDisabled:]
  22.19 MB       3.5%	18	 	                                                                 -[IOGPUMetalTexture initWithDevice:descriptor:sysMemSize:sysMemRowBytes:vidMemSize:vidMemRowBytes:args:argsSize:]
  22.19 MB       3.5%	18	 	                                                                  -[IOGPUMetalResource initWithDevice:options:args:argsSize:]
  22.19 MB       3.5%	18	 	                                                                   IOGPUResourceCreate
  11.28 MB       1.8%	49	 	                                   [J]forge.assets.FSkinImageImpl.load(Lcom/badlogic/gdx/graphics/Pixmap;)V
  11.28 MB       1.8%	49	 	                                    [J]forge.assets.Assets.getTexture(Lcom/badlogic/gdx/files/FileHandle;ZZ)Lcom/badlogic/gdx/graphics/Texture;
  11.28 MB       1.8%	49	 	                                     [J]forge.assets.Assets$MemoryTrackingAssetManager.finishLoadingAsset(Ljava/lang/String;)Ljava/lang/Object;
  11.28 MB       1.8%	49	 	                                      [J]com.badlogic.gdx.assets.AssetManager.finishLoadingAsset(Ljava/lang/String;)Ljava/lang/Object;
  11.28 MB       1.8%	49	 	                                       [j]com.badlogic.gdx.assets.AssetManager.update()Z[synchronized]
  11.28 MB       1.8%	49	 	                                        [J]com.badlogic.gdx.assets.AssetManager.update()Z
  11.28 MB       1.8%	49	 	                                         [J]com.badlogic.gdx.assets.AssetManager.updateTask()Z
  11.28 MB       1.8%	49	 	                                          [J]com.badlogic.gdx.assets.AssetLoadingTask.update()Z
  11.28 MB       1.8%	49	 	                                           [J]com.badlogic.gdx.assets.AssetLoadingTask.handleAsyncLoader()V
  11.28 MB       1.8%	49	 	                                            [J]com.badlogic.gdx.assets.loaders.TextureLoader.loadSync(Lcom/badlogic/gdx/assets/AssetManager;Ljava/lang/String;Lcom/badlogic/gdx/files/FileHandle;Lcom/badlogic/gdx/assets/AssetLoaderParameters;)Ljava/lang/Object;
